Group,Region,Subregion,Name,SciName,Stock,start.yr,end.yr,btype,MaxCatch,LastCatch,MSY_BSM,lcl,ucl,r_BSM,lcl,ucl,k_BSM,lcl,ucl,q_BSM,lcl,ucl,rel_B_BSM,lcl,ucl,rel_F_BSM,r_CMSY,lcl,ucl,k_CMSY,lcl,ucl,MSY_CMSY,lcl,ucl,rel_B_CMSY,2.5th,97.5th,rel_F_CMSY,F_msy,lcl,ucl,curF_msy,lcl,ucl,MSY,lcl,ucl,Bmsy,lcl,ucl,B,lcl,ucl,B_Bmsy,lcl,ucl,F,lcl,ucl,F_Fmsy,lcl,ucl,sel_B,sel_B_Bmsy,sel_F,sel_F_Fmsy,c00,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,F.Fmsy00,F.Fmsy01,F.Fmsy02,F.Fmsy03,F.Fmsy04,F.Fmsy05,F.Fmsy06,F.Fmsy07,F.Fmsy08,F.Fmsy09,F.Fmsy10,F.Fmsy11,F.Fmsy12,F.Fmsy13,F.Fmsy14,F.Fmsy15,B00,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,Runtime,st.bio1.ext,st.bio2.ext,int.bio1.ext,int.bio2.ext,end.bio1.ext,end.bio2.ext,total.num.samples
Benthic fish & inv.,Mediterranean,Ionian Sea,Common cuttlefish in Ionian Sea,Sepia officinalis,SEPIOFF_IS,1970,2014,None,8.828,6.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558500369,0.397275613,0.785154316,41.35197947,28.76910954,59.43827367,5.773773947,5.420713899,6.14982938,0.386736304,0.345196055,0.473718334,1.435335133,0.279250184,0.198637806,0.392577158,0.279250184,0.198637806,0.392577158,5.773773947,5.420713899,6.14982938,20.67598974,14.38455477,29.71913684,15.99231169,14.2745402,19.58919083,0.773472607,0.690392111,0.947436668,0.400817601,0.327221275,0.449051242,1.435335133,1.17178535,1.608060681,NA,NA,NA,NA,5.869,7.014,7.797,6.335,5.855,6.067,6.224,6.778,5.039,5.788,6.459,7.385,8.828,7.701,6.41,NA,0.805010294,0.979001958,1.14182684,0.975821756,0.947037074,1.01605428,1.046202754,1.14933289,0.876091211,1.016531705,1.135135433,1.290582522,1.598863029,1.521377414,1.435335133,NA,26.10773566,25.65598734,24.45309406,23.24784246,22.13943074,21.38275288,21.303956,21.11846076,20.59688605,20.38985443,20.37624415,20.4913821,19.77231841,18.12661415,15.99231169,NA,0.63,1,1,0.9,0.9,0.9,0.9,1675
Benthic fish & inv.,Mediterranean,Ionian Sea,Common sole in Ionian Sea,Solea solea,SOLEVUL_IS,1985,2014,None,3.716,0.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.421051553,0.295525545,0.599895383,22.49235373,16.25844428,31.11650584,2.367610116,1.94120242,2.887683222,0.070743028,0.019953194,0.167429588,0.570176799,0.210525776,0.147762772,0.299947692,0.059572923,0.041812744,0.084876832,2.367610116,1.94120242,2.887683222,11.24617687,8.129222141,15.55825292,1.591177205,0.448794298,3.765885529,0.141486056,0.039906388,0.334859177,0.120036913,0.050718483,0.42558473,2.014957575,0.851368035,7.143928912,NA,NA,NA,NA,0.314,0.222,0.419,0.305,0.301,0.203,0.258,0.183,0.166,0.207,0.234,0.163,0.157,0.307,0.191,NA,2.194369652,1.530455667,2.789288191,2.120041522,2.238217169,1.669725014,2.198700849,1.647514295,1.519014426,1.931830598,2.199326537,1.584871276,1.565303083,3.081822776,2.014957575,NA,1.954990935,1.968343672,2.003065429,1.960254928,1.89525196,1.802023127,1.770360043,1.722446602,1.708472186,1.691747217,1.685768326,1.657416367,1.636761587,1.631173569,1.591177205,NA,2.5,1,1,0.9,0.9,0.9,0.9,1136
Benthic fish & inv.,Mediterranean,Ionian Sea,Mantis shrimp in Ionian Sea,Squilla mantis,SQUIMAN_IS,1970,2014,None,2.394,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32061957,0.274755134,0.374140082,13.04709039,10.71956329,15.87999091,1.045788126,0.962921017,1.135786618,0.188203118,0.095179884,0.342771033,3.124673144,0.160309785,0.137377567,0.187070041,0.120683205,0.103419546,0.14082866,1.045788126,0.962921017,1.135786618,6.523545194,5.359781643,7.939995457,2.455503093,1.241820555,4.47216465,0.376406236,0.190359769,0.685542066,0.500915679,0.275034597,0.99048127,4.150666013,2.278979875,8.207283408,NA,NA,NA,NA,0.814,1.157,0.795,1.237,1.138,1.595,1.477,1.504,1.298,1.282,0.842,0.734,0.953,2.394,1.23,NA,1.017182573,1.381620622,0.924124615,1.402249427,1.309030776,1.821446081,1.752576779,1.90668269,1.797589984,1.904516777,1.450825367,1.37338167,1.950923709,4.899957985,4.150666013,NA,4.991895241,5.223775701,5.366319909,5.502808471,5.42290971,5.462410531,5.257065776,4.920501645,4.504265915,4.198974056,3.62023631,3.333840222,3.152630924,3.152918315,2.455503093,NA,10.19,1,1,0.9,0.9,0.9,0.9,1064
Plankton feeders,Mediterranean,Ionian Sea,Mediterranean horse mackerel in Ionian Sea,Trachurus mediterraneus,TRACHMED_IS,1995,2014,None,0.59,0.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98511194,0.797319342,1.217135321,1.886586292,1.547604225,2.299817861,0.46462467,0.432494885,0.499141358,0.167926078,0.099317329,0.213380106,1.147103552,0.49255597,0.398659671,0.60856766,0.330851969,0.26778142,0.408777522,0.46462467,0.432494885,0.499141358,0.943293146,0.773802112,1.149908931,0.316807037,0.187370711,0.402559983,0.335852156,0.198634657,0.426760213,0.565012702,0.444654231,0.955325404,1.707750764,1.343967312,2.887470816,NA,NA,NA,NA,0.471,0.38,0.358,0.367,0.312,0.512,0.461,0.536,0.448,0.354,0.412,0.39,0.373,0.273,0.179,NA,1.446995079,1.212408562,1.184024026,1.223614571,0.99528795,1.478143626,1.281909241,1.509654559,1.39517797,1.226716467,1.572057695,1.582019914,1.628388635,1.706782326,1.707750764,NA,0.660842957,0.636325042,0.613856593,0.608927849,0.636429439,0.703230566,0.730109602,0.720827953,0.651917766,0.585872995,0.532075361,0.500491924,0.468334264,0.391356727,0.316807037,NA,2.96,1,1,0.9,0.9,0.9,0.9,1153
Benthic fish & inv.,Mediterranean,Ionian Sea,Shi drum in Ionian Sea,Umbrina cirrosa,UMBRCIR_IS,1995,2013,None,1.713,1.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.007528195,0.851185666,1.192587123,4.682247727,3.748269371,5.848950971,1.179374151,1.061221059,1.310682045,0.379897913,0.284525911,0.515971247,1.307913743,0.503764098,0.425592833,0.596293561,0.503764098,0.425592833,0.596293561,1.179374151,1.061221059,1.310682045,2.341123863,1.874134685,2.924475485,1.778776141,1.332220798,2.415905199,0.759795826,0.569051821,1.031942494,0.658879987,0.485118373,0.879734051,1.307913743,0.962987191,1.746321453,NA,NA,NA,NA,1.012,1.041,0.898,0.758,0.645,0.778,1.094,1.366,1.592,1.161,1.499,1.713,1.158,1.172,NA,NA,0.555614705,0.577070238,0.517484708,0.444819341,0.382255223,0.440557551,0.598659885,0.755139413,0.956321981,0.794357992,1.118917917,1.369335937,1.08650222,1.307913743,NA,NA,3.615593264,3.580921824,3.444701573,3.382659863,3.349492991,3.505498088,3.627521133,3.590842432,3.30454532,2.901273942,2.659354242,2.483248284,2.115683643,1.778776141,NA,NA,0.39,1,1,0.9,0.9,0.9,0.9,4625
Plankton feeders,Mediterranean,Lions Gulf,Bogue in Lions Gulf,Boops boops,BOOPBOO_LI,1974,2014,None,0.897,0.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444858066,0.348540794,0.567792071,5.734127505,4.747083665,6.92640378,0.637718218,0.550640666,0.738566094,0.107027712,0.036759343,0.239055558,1.85338422,0.222429033,0.174270397,0.283896035,0.095224282,0.074607047,0.121538972,0.637718218,0.550640666,0.738566094,2.867063752,2.373541833,3.46320189,0.613710546,0.21078276,1.370775047,0.214055423,0.073518686,0.478111115,0.41224646,0.184567118,1.200287916,4.329215747,1.938235864,12.60485134,NA,NA,NA,NA,0.223,0.273,0.281,0.211,0.223,0.14,0.135,0.126,0.126,0.148,0.252,0.228,0.121,0.17,0.253,NA,1.655356646,2.021898196,2.109962008,1.715438968,2.028037732,1.445567303,1.513293207,1.477882124,1.407378356,1.621451718,2.716202816,2.607575953,1.526074236,2.421178863,4.329215747,NA,0.931782572,0.932845286,0.926453833,0.890351577,0.841826042,0.790046766,0.758251509,0.741264693,0.759604937,0.766984853,0.773262792,0.750683517,0.7148465,0.672696184,0.613710546,NA,17.59,1,1,0.9,0.9,0.9,0.9,202
Benthic fish & inv.,Mediterranean,Lions Gulf,Conger eel in Lions Gulf,Conger conger,CONGCON_LI,1970,2014,None,0.882,0.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348192427,0.269280956,0.450228521,6.098732095,4.627794714,8.037204644,0.530883083,0.501548815,0.561933034,0.110600765,0.030565386,0.24831493,0.979288887,0.174096214,0.134640478,0.225114261,0.077020698,0.05956536,0.099591238,0.530883083,0.501548815,0.561933034,3.049366047,2.313897357,4.018602322,0.674524437,0.186410099,1.514406231,0.221201531,0.061130771,0.496629859,0.170490487,0.075937353,0.616919367,2.213567159,0.985934363,8.009786767,NA,NA,NA,NA,0.598,0.657,0.656,0.467,0.48,0.322,0.329,0.332,0.229,0.133,0.177,0.167,0.133,0.101,0.115,NA,1.715257122,1.955081051,2.080802963,1.633185605,1.934400549,1.645707717,1.984958696,2.380279709,1.975394041,1.436520387,2.272483206,2.40449399,2.051208955,1.811609085,2.213567159,NA,2.00254658,1.930239848,1.810854497,1.642449447,1.474152912,1.309021267,1.204806582,1.105223636,1.00759497,0.90046128,0.825907503,0.779904645,0.753556791,0.6987528,0.674524437,NA,1.48,1,1,0.9,0.9,0.9,0.9,1131
Large predators,Mediterranean,Lions Gulf,European seabass in Lions Gulf,Dicentrarchus labrax,DICELAB_LI,1974,2014,None,1.05,0.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334539607,0.222851422,0.502203431,6.434331037,4.751912366,8.71241149,0.538134644,0.451683336,0.641132564,0.127898572,0.032450405,0.255608999,1.19139893,0.167269803,0.111425711,0.251101716,0.085574276,0.057004757,0.128462203,0.538134644,0.451683336,0.641132564,3.217165518,2.375956183,4.356205745,0.82294175,0.208796649,1.644672913,0.255797144,0.06490081,0.511217997,0.199285065,0.099715876,0.785453219,2.328796391,1.165255269,9.178613679,NA,NA,NA,NA,0.271,0.255,0.31,0.247,0.319,0.3,0.312,0.335,0.276,0.253,0.27,0.221,0.168,0.147,0.164,NA,1.534714901,1.40757327,1.672304562,1.346600979,1.736927457,1.682668143,1.780393904,2.041659593,1.881131475,1.903604807,2.277722466,2.166710489,1.892141187,1.924417717,2.328796391,NA,1.303117935,1.319919716,1.335168541,1.328134154,1.328976902,1.309405988,1.298171825,1.256156264,1.187839868,1.13053704,1.067688121,0.990395425,0.924040067,0.857081114,0.82294175,NA,7.55,1,1,0.9,0.9,0.9,0.9,1115
Plankton feeders,Mediterranean,Lions Gulf,Anchovy in Lions Gulf,Engraulis encrasicolus,ENGRENC_LI,1970,2014,None,16.081,1.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.540640895,0.389360356,0.75069938,48.34073981,37.002599,63.15305381,6.533745213,6.106102782,6.991337689,0.141665965,0.048335117,0.247392115,1.021489282,0.270320448,0.194680178,0.37534969,0.153180828,0.110318221,0.212697104,6.533745213,6.106102782,6.991337689,24.17036991,18.5012995,31.57652691,6.848237553,2.336555312,11.95911789,0.28333193,0.096670234,0.494784231,0.27612944,0.15812203,0.809311036,1.802637073,1.032257313,5.283370283,NA,NA,NA,NA,9.246,8.195,12.969,10.699,8.659,3.417,2.295,4.257,4.165,2.367,3.167,2.267,1.993,2.363,1.891,NA,1.195140629,1.144762009,1.989388317,1.905912451,1.886537064,0.990191828,0.936049289,2.109044801,2.124697008,1.300877462,1.953568499,1.65814333,1.602243852,2.13581462,1.802637073,NA,28.61910056,26.4822482,24.11615292,20.76640608,16.97944536,12.76576199,10.46957826,9.49939888,9.361516376,9.01920246,8.513279882,7.818112717,7.457212933,7.032946035,6.848237553,NA,1.37,1,1,0.9,0.9,0.9,0.9,1698
Benthic fish & inv.,Mediterranean,Lions Gulf,European squid in Lions Gulf,Loligo vulgaris,LOLIVUL_LI,1980,2014,None,0.484,0.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345590753,0.277689971,0.430094641,11.68973391,8.098238673,16.87402465,1.009965985,0.697394091,1.46263254,0.103020489,0.029204561,0.248070885,1.081240158,0.172795376,0.138844985,0.21504732,0.071205857,0.057215513,0.088617121,1.009965985,0.697394091,1.46263254,5.844866957,4.049119336,8.437012324,1.204282107,0.341393544,2.899882643,0.206040978,0.058409121,0.496141771,0.1868333,0.077589347,0.65906343,2.623847367,1.089648384,9.255747488,NA,NA,NA,NA,0.264,0.2,0.234,0.134,0.296,0.32,0.445,0.142,0.224,0.199,0.119,0.221,0.228,0.161,0.225,NA,1.69958796,1.414014921,1.665350009,0.95636419,1.985457765,2.053547404,2.85130759,1.034998991,1.850576646,1.842199704,1.117970433,2.13553353,2.281071985,1.804611765,2.623847367,NA,1.620826016,1.546657886,1.541563523,1.539384129,1.587895023,1.623412484,1.624666513,1.523282552,1.430792744,1.351650604,1.3417283,1.322967569,1.300182112,1.228364634,1.204282107,NA,4.36,1,1,0.9,0.9,0.9,0.9,1025
Large predators,Mediterranean,Lions Gulf,Hake in Lions Gulf,Merluccius merluccius,MERLMER_LI,1970,2014,None,4.744,1.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.460703781,0.365039395,0.581438543,20.1394798,15.59043777,26.01586002,2.319583623,2.216146947,2.427848113,0.208087838,0.082238415,0.282626487,1.713360605,0.23035189,0.182519697,0.290719271,0.191733708,0.151920517,0.241980579,2.319583623,2.216146947,2.427848113,10.0697399,7.795218884,13.00793001,4.190780817,1.6562389,5.691950425,0.416175677,0.16447683,0.565252974,0.394675855,0.290585806,0.998648202,2.058458364,1.51556974,5.208516612,NA,NA,NA,NA,2.43,2.395,3.364,2.452,1.625,1.447,1.193,1.518,2.229,3.397,2.095,1.216,0.993,1.539,1.654,NA,1.5673489,1.537366672,2.155968507,1.710200229,1.266043333,1.240771824,1.035307926,1.254685889,1.76541616,2.543475005,1.693171563,1.201579114,1.243958266,1.912750829,2.058458364,NA,6.730522945,6.762951531,6.773635044,6.224173997,5.572024456,5.062730707,5.018612808,5.252245008,5.481143721,5.797974379,5.371446823,4.703150111,4.177052727,4.193612988,4.190780817,NA,1.87,1,1,0.9,0.9,0.9,0.9,1518
Large predators,Mediterranean,Lions Gulf,Blue whiting in Lions Gulf,Micromesistius poutassou,MICMPOU_LI,1990,2014,None,0.673,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48190899,0.332871084,0.697676326,14.84181778,7.185226201,30.65728885,1.788101355,0.726648646,4.40007213,0.102055277,0.023054731,0.226865215,0.284954648,0.240954495,0.166435542,0.348838163,0.098362711,0.067942501,0.142403102,1.788101355,0.726648646,4.40007213,7.420908891,3.5926131,15.32864442,1.514685827,0.342174121,3.367092187,0.204110554,0.046109463,0.453730431,0.068661103,0.030887185,0.303938824,0.698039963,0.314013155,3.089980139,NA,NA,NA,NA,0.034,0.208,0.014,0.01,0.277,0.673,0.212,0.206,0.116,0.08,0.064,0.07,0.077,0.115,0.104,NA,0.38969017,2.216295785,0.141720889,0.090333771,2.143106065,4.499962086,1.556046855,1.851320614,1.318597338,0.918430103,0.711313286,0.688000708,0.691835185,0.888174032,0.698039963,NA,1.159112979,1.202164345,1.23336926,1.305632544,1.410795571,1.517571425,1.448447075,1.308997531,1.16390875,1.158158434,1.177078867,1.25170104,1.309152007,1.412036491,1.514685827,NA,2.22,1,1,0.9,0.9,0.9,0.9,1412
Benthic fish & inv.,Mediterranean,Lions Gulf,Red mullet and surmullet in Lions Gulf,Mullus spp.,MULLSPP_LI,1970,2014,None,0.682,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44374731,0.354118031,0.556062267,2.596650751,2.006412059,3.360523623,0.288064197,0.270419542,0.30686015,0.554382436,0.307180905,0.602344358,1.105212947,0.221873655,0.177059016,0.278031133,0.221873655,0.177059016,0.278031133,0.288064197,0.270419542,0.30686015,1.298325376,1.00320603,1.680261812,1.439537569,0.797641527,1.564077929,1.108764872,0.614361809,1.204688716,0.245217636,0.225692079,0.442554692,1.105212947,1.017209904,1.994624786,NA,NA,NA,NA,0.27,0.206,0.189,0.267,0.322,0.208,0.229,0.218,0.136,0.0945,0.3048,0.254,0.1756,0.2868,0.353,NA,1.46825033,1.085735602,0.996470641,1.34385153,1.574129375,0.997673134,1.11168868,1.053189677,0.626483226,0.401578434,1.155333146,0.889596493,0.588123858,0.929578347,1.105212947,NA,0.828815605,0.855140359,0.854853233,0.895476583,0.921954971,0.939656928,0.928424433,0.932919481,0.978416399,1.06060993,1.189055132,1.286870711,1.345705342,1.390552565,1.439537569,NA,0.56,1,1,0.9,0.9,0.9,0.9,1001
Benthic fish & inv.,Mediterranean,Lions Gulf,Norway lobster in Lions Gulf,Nephrops norvegicus,NEPRNOR_LI,1987,2014,None,0.13,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444858066,0.293390733,0.674522666,6.11047388,3.273551539,11.40592735,0.679573399,0.327537558,1.40997572,0.080203695,0.021622702,0.296978194,0.24768689,0.222429033,0.146695366,0.337261333,0.071358521,0.047062042,0.10819842,0.679573399,0.327537558,1.40997572,3.05523694,1.636775769,5.702963677,0.490082584,0.132124956,1.814677495,0.16040739,0.043245404,0.593956387,0.055092756,0.014878677,0.204352007,0.772055733,0.208505957,2.863736565,NA,NA,NA,NA,0.081,0.028,0.067,0.061,0.066,0.083,0.02,0.021,0.022,0.031,0.036,0.035,0.029,0.035,0.027,NA,2.875143704,0.930792571,2.129963612,2.007545283,2.151044516,2.870525698,0.781441002,0.881549941,0.943504578,1.206198173,1.295890681,1.204657478,0.949965649,1.072585964,0.772055733,NA,0.439870103,0.454531802,0.464796686,0.456818786,0.459048933,0.445625506,0.41925535,0.40448079,0.400176008,0.420129548,0.436796128,0.446697935,0.457885364,0.473401556,0.490082584,NA,1.22,1,1,0.9,0.9,0.9,0.9,1375
Benthic fish & inv.,Mediterranean,Lions Gulf,Common octopus in Lions Gulf,Octopus vulgaris,OCTOVUL_LI,1974,2014,None,2.128,1.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.792549749,0.638505493,0.983758341,6.789857976,5.250489343,8.78054755,1.345325059,1.241484107,1.457851538,0.428961781,0.293061306,0.586868979,1.275357623,0.396274875,0.319252747,0.491879171,0.396274875,0.319252747,0.491879171,1.345325059,1.241484107,1.457851538,3.394928988,2.625244671,4.390273775,2.912589572,1.989844648,3.984757019,0.857923562,0.586122613,1.173737958,0.505392182,0.369407719,0.739756242,1.275357623,0.932200708,1.866775538,NA,NA,NA,NA,1.643,1.406,2.128,1.284,1.166,1.569,1.576,1.389,1.223,1.125,1.584,1.568,1.497,1.782,1.472,NA,0.738553056,0.679652593,1.159357907,0.785485954,0.755109711,1.071739634,1.08878675,1.00352716,0.933539629,0.893773217,1.20051417,1.147585448,1.126187343,1.407856635,1.275357623,NA,5.613830898,5.220376248,4.631882758,4.125058035,3.896655012,3.694342148,3.652723921,3.492822993,3.305956702,3.176352177,3.329594531,3.447978019,3.354398237,3.194131049,2.912589572,NA,0.58,1,1,0.9,0.9,0.9,0.9,4158
Benthic fish & inv.,Mediterranean,Lions Gulf,Common pandora in Lions Gulf,Pagellus erythrinus,PAGEERY_LI,1973,2014,None,1.02,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.367879441,0.311533002,0.434417164,4.570106585,3.577796798,5.837635666,0.420312064,0.360344438,0.490259353,0.151948341,0.050080645,0.249707326,1.370062046,0.183939721,0.155766501,0.217208582,0.111797341,0.094673846,0.132017934,0.420312064,0.360344438,0.490259353,2.285053292,1.788898399,2.918817833,0.694420112,0.228873885,1.141189096,0.303896681,0.10016129,0.499414653,0.25200883,0.153348819,0.764613227,2.254157631,1.371667851,6.839279162,NA,NA,NA,NA,0.122,0.1,0.133,0.143,0.133,0.11,0.133,0.115,0.157,0.131,0.128,0.124,0.105,0.14,0.175,NA,1.655589764,1.347619826,1.772731469,1.879630438,1.680142575,1.44561784,1.775336266,1.517008733,1.991414002,1.727320191,1.708439033,1.734402245,1.448856087,1.906139159,2.254157631,NA,0.676548533,0.678909228,0.682652603,0.687427959,0.701210095,0.687487808,0.682151621,0.686199326,0.69978472,0.686348408,0.682182619,0.666394397,0.670930341,0.675432764,0.694420112,NA,15.02,1,1,0.9,0.9,0.9,0.9,433
Plankton feeders,Mediterranean,Lions Gulf,Sardine in Lions Gulf,Sardina pilchardus,SARDPIL_LI,1970,2014,None,32.27,0.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.484324569,0.3809832,0.615697197,128.7115814,104.1010443,159.1402977,15.5845453,14.92061837,16.27801516,0.085262213,0.019454426,0.162236051,0.310813101,0.242162284,0.1904916,0.307848598,0.082589169,0.064966941,0.104991411,15.5845453,14.92061837,16.27801516,64.3557907,52.05052217,79.57014884,10.97423426,2.504009987,20.88165865,0.170524426,0.038908853,0.324472101,0.07526721,0.039556245,0.329870889,0.911344809,0.478951964,3.994118024,NA,NA,NA,NA,15.962,16.146,13.813,12.128,14.03,10.407,12.356,13.379,6.825,4.021,1.199,1.03,0.771,1.366,0.826,NA,1.778181527,1.756110498,1.576696822,1.487837595,1.874034054,1.570562674,2.080706504,2.763992922,1.982152334,1.920534858,1.009365324,1.237099949,1.031926987,1.7181645,0.911344809,NA,37.06847396,37.96702813,36.1770637,33.66101093,31.54028849,29.67294875,28.09047626,25.36114917,21.38988151,16.6794415,12.56350932,10.51820868,9.963874961,10.27823502,10.97423426,NA,10.28,1,1,0.9,0.9,0.9,0.9,1132
Plankton feeders,Mediterranean,Lions Gulf,Atlantic mackerel in Lions Gulf,Scomber scombrus,SCOMSCO_LI,1970,2014,None,2.747,0.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.449328964,0.362855716,0.556409915,11.10892643,8.68310194,14.21246086,1.247890602,1.170603161,1.330280837,0.220305566,0.063680457,0.371655969,1.344040819,0.224664482,0.181427858,0.278204957,0.197979344,0.159878268,0.245160403,1.247890602,1.170603161,1.330280837,5.554463216,4.34155097,7.10623043,2.447358328,0.707421511,4.128698818,0.440611132,0.127360914,0.743311938,0.301958235,0.178991017,1.04463886,1.525200705,0.904089354,5.276504305,NA,NA,NA,NA,1.743,1.531,1.34,0.866,1.092,1.102,1.41,1.802,0.756,0.424,0.373,0.269,0.618,0.832,0.739,NA,1.6635123,1.594534629,1.474067128,1.073077382,1.457657064,1.459469944,1.89187102,2.510260959,1.261893348,0.981321461,1.157137022,0.854176581,1.672148877,1.920621388,1.525200705,NA,4.663768146,4.273727393,4.046253781,3.5921332,3.334516402,3.360872368,3.31736432,3.195225372,2.721375136,2.311086072,1.99618534,1.973063897,2.137448241,2.314086683,2.447358328,NA,1.99,1,1,0.9,0.9,0.9,0.9,1440
Benthic fish & inv.,Mediterranean,Lions Gulf,Common cuttlefish in Lions Gulf,Sepia officinalis,SEPIOFF_LI,1973,2014,None,0.367,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.337901786,0.234570288,0.486752256,3.183075968,2.477020799,4.090386573,0.268891764,0.227831804,0.317351569,0.199237981,0.044706965,0.357612466,1.119957699,0.168950893,0.117285144,0.243376128,0.134645739,0.093470621,0.193959073,0.268891764,0.227831804,0.317351569,1.591537984,1.238510399,2.045193286,0.634189628,0.142305667,1.138307648,0.398475961,0.089413931,0.715224933,0.189217853,0.105419655,0.843255245,1.405301459,0.782940896,6.262769636,NA,NA,NA,NA,0.106,0.083,0.096,0.168,0.119,0.063,0.128,0.121,0.067,0.05,0.112,0.081,0.086,0.116,0.12,NA,1.691508342,1.297165012,1.432375576,2.434828685,1.754148817,0.997996388,2.129060581,2.044125508,1.204287779,0.857003808,1.887752262,1.271659908,1.246221097,1.537266958,1.405301459,NA,0.54328676,0.548977688,0.56185005,0.570077232,0.565266859,0.545279349,0.532137954,0.528022181,0.511900463,0.524211914,0.528627524,0.547734732,0.570118241,0.596166555,0.634189628,NA,15.69,1,1,0.9,0.9,0.9,0.9,694
Benthic fish & inv.,Mediterranean,Lions Gulf,Common sole in Lions Gulf,Solea solea,SOLEVUL_LI,1970,2014,None,1.141,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.349937749,0.272872671,0.448767654,5.636684295,4.541488715,6.995990046,0.493122154,0.447271727,0.54367277,0.099695713,0.032810294,0.184217456,1.32215496,0.174968875,0.136436335,0.224383827,0.069774587,0.054408471,0.089480423,0.493122154,0.447271727,0.54367277,2.818342148,2.270744358,3.497995023,0.561953261,0.184941268,1.038375641,0.199391426,0.065620588,0.368434912,0.231335965,0.125195541,0.702925862,3.315475958,1.794285662,10.07423897,NA,NA,NA,NA,0.192,0.185,0.205,0.212,0.224,0.171,0.182,0.195,0.145,0.127,0.178,0.152,0.112,0.129,0.13,NA,1.473503118,1.636278892,1.785133586,1.911662952,2.067803572,1.69309464,1.934736825,2.24367322,1.783546421,1.685564502,2.508093109,2.372960837,2.027716098,2.836630845,3.315475958,NA,1.024416454,0.954242293,0.961707561,0.945069461,0.934051515,0.901901062,0.870414677,0.836640655,0.809176484,0.778987759,0.756031054,0.718253861,0.666970918,0.605194406,0.561953261,NA,16.72,1,1,0.9,0.9,0.9,0.9,703
Benthic fish & inv.,Mediterranean,Lions Gulf,Poor cod in Lions Gulf,Trisopterus minutus,TRISMIN_LI,1972,2014,None,1.427,0.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.614159876,0.504720736,0.747328822,5.781692646,4.791784022,6.976101112,0.88772091,0.831438023,0.947813778,0.29749731,0.128605134,0.376960533,1.24197928,0.307079938,0.252360368,0.373664411,0.307079938,0.252360368,0.373664411,0.88772091,0.831438023,0.947813778,2.890846323,2.395892011,3.488050556,1.720038011,0.743555358,2.179469942,0.594994621,0.257210268,0.753921066,0.38138692,0.300990616,0.882247694,1.24197928,0.980170237,2.873022898,NA,NA,NA,NA,0.888,0.854,1.042,0.836,0.698,0.764,0.573,0.744,0.463,0.427,0.478,0.727,0.518,0.706,0.656,NA,1.520113142,1.421304776,1.724923237,1.506973188,1.349861401,1.599409333,1.28726818,1.787869261,1.217987666,1.184845839,1.325440353,1.684920686,1.08221195,1.357762182,1.24197928,NA,1.902328909,1.95667732,1.967190877,1.806547178,1.683894193,1.555543958,1.449553148,1.399556293,1.337644884,1.302431215,1.302883658,1.425112853,1.5587124,1.693283002,1.720038011,NA,8.34,1,1,0.9,0.9,0.9,0.9,1213
